"Gene","Degree","Betweenness","Closeness","Eigenvector"
"RNASEK",8,0.00071718872868585,0.233333333333333,0.0019495539116965
"GPR171",7,0.000201038074181921,0.273465246067986,0.153844770649432
"FCRL3",7,7.16390994226538e-05,0.267162329615861,0.118025521599512
"KCNA3",7,0.00191964444375867,0.308705612829324,0.11117588958134
"IL24",7,0.00174895185964007,0.290722761596548,0.102515667779252
"PRKCH",7,0.00041399579334464,0.287236877164935,0.098100194471473
"SIRT7",7,0.00203928224792368,0.31437736949548,0.0877334055035659
"FCMR",7,0.000316624850022177,0.267826086956522,0.0846316589153303
"WNT7A",7,0.000228800130419033,0.280875455966649,0.0832936085414552
"LDLRAP1",7,0.000591805964500256,0.2844327176781,0.0769277968391935
"TSPO",7,0.000363376748570512,0.293173782975252,0.0703338317535336
"RYK",7,0.00162341026596773,0.288853161843516,0.0656048653297439
"GADD45B",7,0.000853265531349433,0.305036785512168,0.0591756089422916
"LILRA5",7,0.00123821061882228,0.259884281581485,0.0552518537579825
"RALGAPA1",7,0.00374386296600934,0.27862496769191,0.052008583834595
"TRIM66",7,0.00198587970836372,0.286093418259023,0.0485077290508177
"LRRC59",7,0.00621293035708044,0.313372093023256,0.0468492828519877
"NTSR1",7,0.000301285024202931,0.28375888391682,0.0464835942208177
"MSI2",7,0.00378945047048826,0.308440629470672,0.0452234166108885
"HMG20A",7,0.00198229626163969,0.289707067992475,0.0446839410207399
"SMAD9",7,0.000223651860411692,0.279854620976116,0.0427502507304928
"ALMS1",7,0.00118224090251117,0.285714285714286,0.0416376708540041
"SLC39A1",7,0.00429980044139771,0.280437044745057,0.0410547763323703
"HFE",7,0.000650610980732386,0.263763151455836,0.0409420115935604
"PEF1",7,0.00460513380353451,0.303064380095586,0.0397292019647323
"PTPN13",7,0.00278783434782151,0.289085545722714,0.0391967251750778
"TDP1",7,0.000353687412071854,0.291351351351351,0.0379941267363875
"GSTO1",7,0.000658628855954576,0.289008042895442,0.0364576171009923
"CCDC6",7,0.00424211061969267,0.280875455966649,0.0359757625675997
"PURA",7,0.00198870811933987,0.288466684506288,0.0349260453377366
"AKAP1",7,0.00520140885678045,0.286778398510242,0.0329610802962332
"MS4A6A",7,0.000522716600222158,0.275773855205935,0.029124852986787
"DGKH",7,0.0021733783967398,0.274719673802243,0.0285226683859393
"SH3PXD2A",7,0.00112098538708815,0.280072746167836,0.0270997553391064
"TRIO",7,0.000763080399700821,0.279419388284085,0.0256699963410533
"CRHR1-2",7,0.00185632883771769,0.285487288135593,0.0240829238713823
"CFP",7,0.00193216253627855,0.266304347826087,0.0233077978402073
"LST1",7,0.00210562948798219,0.260386473429952,0.0210482997481514
"HTATIP2",7,0.00107707841972114,0.269567391847962,0.0196061520530375
"GK5",7,0.0025344813391925,0.26643598615917,0.0194203968856477
"SYNGAP1",7,0.000397721454333765,0.278985507246377,0.0194042791331898
"CNTNAP1",7,0.000835748107064552,0.280583029672046,0.018366290933639
"SCN1B",7,0.00206364962631439,0.280948657805577,0.0179543869388362
"ZC3H8",7,0.000677567555342387,0.275562372188139,0.0178434511530228
"AHNAK",7,0.0018879008731665,0.278913324708926,0.0171472760016045
"NEO1",7,0.00130465764279845,0.273673521198274,0.0166827234592658
"KIF5C",7,0.00497779036491111,0.283162595219333,0.0159407300882606
"NLGN2",7,4.06501038020454e-05,0.263698630136986,0.0149487704285466
"SENP1",7,0.00126688691403832,0.277406073082862,0.0136881394981822
"GADD45G",7,0.000571075762637871,0.264734774066798,0.0133820486448844
"ZNF622",7,0.000753398832197595,0.277120822622108,0.0123803865832001
"TSPYL4",7,0.00310382598946348,0.263892288861689,0.0120000654800406
"PRPF40B",7,0.000174629347013034,0.262478694911127,0.0116563080108798
"NDUFAF3",7,0.000210133160672095,0.266370150728935,0.0114626105354421
"WDR45",7,0.00101345813829305,0.271810388300555,0.011045247506462
"HOOK1",7,0.00139727636380224,0.273049645390071,0.00931072957286692
"DCAF11",7,0.00116017552979538,0.265386509108813,0.00777615043489653
"DDHD2",7,0.00256433863120925,0.259571394172887,0.00770651512045523
"DCAF16",7,0.000941620625751666,0.267361111111111,0.00750362686160984
"KIF21A",7,0.00130968889886902,0.275210620372734,0.00737554718033891
"MYL12A",7,0.000288481746830219,0.255510784546101,0.0070905968006725
"SMPD4",7,0.00219547187696486,0.26363414037662,0.00706549353904244
"SLC25A23",7,0.000319056287275595,0.253229974160207,0.00645393763892734
"NOL11",7,9.33408364818858e-05,0.257956448911223,0.00637935862626882
"KCTD10",7,0.00066196250339357,0.256911344137274,0.00582135170951821
"GRPEL2",7,0.000356272509506767,0.256544502617801,0.00547023305327976
"DYNC2H1",7,0.00012816153294196,0.257709777671528,0.00526834021302981
"PLXNA4",7,0.000217889822338737,0.242628854377673,0.00482479732018214
"ZC3H14",7,0.000957521366604836,0.258265452803067,0.00448927406110486
"UBAC2",7,0.00210075017997021,0.246006389776358,0.00322578759895829
"RTN2",7,0.000764923398090616,0.255027206056305,0.00295425511024567
"MRPL28",7,6.78703459242873e-05,0.235679930039353,0.00236281765914954
"RAB30",7,0.00282165571528918,0.243285939968404,0.00167374047691111
"PTCRA",6,4.6938205670167e-06,0.283162595219333,0.14948503125001
"ACKR3",6,0.000250370269944175,0.289318303811057,0.100189094499478
"TESPA1",6,8.02008657282341e-05,0.279709392838609,0.0836170654867439
"CD300LF",6,0.000870523702590975,0.267228557263262,0.0622552948984876
"CRYZ",6,0.00126811966381706,0.296316657504123,0.0614432480387619
"RALY",6,0.000414293955188597,0.313554392088424,0.0572391581949626
"FHIT",6,0.00326969666016336,0.308440629470672,0.0561608740901001
"ITPKC",6,0.000394993630624774,0.280656079146056,0.05521215273744
"H1-2",6,0.000500685892072553,0.296316657504123,0.0527085637658772
"LRIG1",6,0.00290100185419067,0.308528906697195,0.0525291206236594
"KDM4C",6,2.12822182348566e-05,0.279057727155061,0.0516642888227049
"GSDMD",6,0.00252278070168692,0.290879654614139,0.0460104773113331
"GLS2",6,0.00380619292615993,0.308617234468938,0.0455838548648984
"PIK3C2B",6,0.00066820938218567,0.271263210870659,0.0442382892697551
"CAMK4",6,0.000483110505564021,0.280729166666667,0.0345544779733863
"AFF3",6,0.000186893302536605,0.281682780245623,0.034237719157851
"MED18",6,3.10008020728318e-05,0.2781217750258,0.0336319165616452
"ZNF569",6,0.0115772042592881,0.279274611398964,0.02845601914572
"ARHGEF9",6,0.000612208822594436,0.281021897810219,0.0272844302788187
"CLEC4A",6,0.000213758184343154,0.260575296108291,0.0264136695407412
"KANSL2",6,0.000205864710274296,0.270582329317269,0.0257246047520071
"MAP3K4",6,0.000796038171445851,0.281682780245623,0.0254501796516814
"GDF11",6,0.00178085679440926,0.276056338028169,0.0248094956491467
"DNASE2",6,0.00365618206028544,0.273049645390071,0.0242961600469734
"AMOT",6,0.000440259227268516,0.278913324708926,0.0229057811716324
"EFEMP2",6,0.000815457047016762,0.282272846294842,0.0228319095825411
"SFMBT1",6,0.000655331742433904,0.264086232239098,0.021677765794831
"NCALD",6,0.000333450902708993,0.2690963554668,0.0207841884612934
"TRIM4",6,0.00165706925047756,0.2591969223371,0.0207038160805386
"FAH",6,0.000440217879034027,0.268693918245264,0.0200537565562025
"DTNBP1",6,0.000174896002218439,0.273326572008114,0.018055491654801
"ADARB1",6,0.000814085963115327,0.274300254452926,0.0168718744424435
"UBE2J2",6,0.00121936395879732,0.272290982571356,0.0149779039551343
"TJP3",6,0.00305624486195661,0.275703324808184,0.0146551373643324
"SH2D3A",6,0.00144104326434382,0.272566371681416,0.0133492224594691
"WDR35",6,0.000279603549175003,0.274719673802243,0.0125396141658799
"NR3C2",6,0.00153522616179753,0.264864864864865,0.0125017433920596
"WDR6",6,0.000513685480251199,0.273743016759777,0.0122128390417829
"VPS13A",6,0.00206183763444265,0.282125098141848,0.0117676287092667
"MRPS25",6,0.000665205759703147,0.270040080160321,0.0115521763346292
"TIMM10B",6,0.00284479799004432,0.267892644135189,0.0110044551080251
"FOXK1",6,0.00396949210396423,0.255208333333333,0.0100525021530993
"TRAPPC3",6,0.00131723913850488,0.272842318400405,0.00997457115416923
"DCAF4",6,6.31533160865577e-05,0.263505255438768,0.00993734650263627
"RIC3",6,0.00027899591283053,0.262734584450402,0.00877164211413943
"EIF1",6,0.000311816063552651,0.276056338028169,0.00868118102652741
"GPD1L",6,0.000343295324209801,0.25116495806151,0.00777968152321938
"DIP2C",6,0.00116061130166951,0.264539877300614,0.00749269843820964
"AGPAT2",6,0.000631920228143003,0.25358739120207,0.00736034960305154
"LRIG2",6,0.00171415911915625,0.258265452803067,0.00641512675076139
"SLC7A1",6,0.00365102918467591,0.24483306836248,0.00618827104630595
"MFHAS1",6,0.00246738304695686,0.259571394172887,0.00612865766482544
"NDUFAF1",6,0.000557283575322566,0.247930082796688,0.00594175131580655
"ZMAT5",6,0.000297576415242104,0.257033857892227,0.00537571615683522
"LTBP3",6,0.00069684174831146,0.246343692870201,0.00465542695288717
"OTUD3",6,0.00291946041784449,0.261586993448192,0.00449934384781259
"HPS4",6,0.000699695164840683,0.256850131045985,0.00431174503945912
"DNAJC11",6,0.000758431005348986,0.248788368336026,0.00378334137691311
"BICD1",6,0.00103789337323696,0.255389718076285,0.00325839530953503
"SLC30A4",6,0.00122272150421607,0.244278268751416,0.00254159039956323
"MTG2",6,0.000168508058837639,0.2398753894081,0.00234657461469056
"RER1",6,0.00107229812997879,0.23960880195599,0.00157912618719311
"POMT1",6,0.00273597497022661,0.232829373650108,0.00156406046606971
"LRRN3",6,0.0112385634841153,0.227138643067847,0.0007608416402178
"ZNF382",6,0.00240307528504971,0.20040899795501,8.20209165889721e-05
"PIM2",5,0.000352887841947937,0.311111111111111,0.136868453598193
"PCSK7",5,0.000582610375254067,0.26318359375,0.0959829531351765
"CBLB",5,7.9720431621083e-05,0.281830065359477,0.0953723345485874
"SH3BP2",5,0.00181131694682935,0.272635306019221,0.0941636844529877
"CLEC2D",5,7.38568581299164e-05,0.256483464192244,0.0752645139570887
"YIPF1",5,7.61833262361996e-05,0.303405572755418,0.070011639101452
"DRAP1",5,0.000190766060356583,0.307472903593839,0.0687273326181421
"RTL10",5,1.97445709708126e-05,0.288621151271754,0.067164029988767
"MYBL1",5,0.00109838559515942,0.309681126113186,0.0612778000263049
"NUCB1",5,0.00835807327618488,0.309681126113186,0.058091823558638
"CAPN2",5,0.000570122864028267,0.288312382990104,0.0486020957521291
"USP36",5,0.000717475092937863,0.302554027504912,0.0432338335287264
"ZNF831",5,0.00183104452924936,0.251399253731343,0.0382602447599866
"RALGDS",5,0.000356359280459724,0.287390029325513,0.0366168882239057
"ARID5B",5,0.00191670134905212,0.276694045174538,0.0311442664824292
"BAHD1",5,0.000892300714952743,0.277334705428351,0.029059170807673
"SQOR",5,0.00013789930471472,0.274859765425803,0.0250069173690068
"IFITM3",5,0.00229549828825514,0.263698630136986,0.0226033061358509
"LONP2",5,0.000575154054127815,0.28080229226361,0.0223867245694468
"CSTA",5,7.8788812252661e-05,0.264929958220693,0.0221300949833469
"AGTRAP",5,0.000156875831027866,0.27208480565371,0.0215877647827347
"MSRB2",5,0.000414878406333047,0.281241847117141,0.0202125218696888
"ABLIM1",5,0.00160587263737205,0.275210620372734,0.0184830534304332
"GMFG",5,0.000244131892766587,0.267361111111111,0.0175903490732084
"LEMD2",5,0.00191238758499347,0.27092234229706,0.0174997646377375
"RECK",5,0.000343645997577302,0.265910212136162,0.0171200859002056
"SEPTIN1",5,0.000953156736915255,0.243891402714932,0.0161193760085593
"POLR3E",5,1.3585312292608e-05,0.27208480565371,0.0156239648911682
"GALK1",5,0.00192993717601232,0.254425300920463,0.014749559660408
"LRP8",5,0.0011057833009867,0.274719673802243,0.0139088765114075
"AQP3",5,0.000476076926284348,0.264150943396226,0.0127177304601532
"NAP1L2",5,6.44219265300593e-05,0.262095793824459,0.0126372394786357
"ATXN7L1",5,0.000513816147155901,0.268025857782198,0.0126037614101445
"L3MBTL1",5,0.0002155485275348,0.264995083579154,0.012394423745964
"NEU1",5,9.72003192380688e-05,0.262926829268293,0.0123412813099847
"TSPYL1",5,9.91814724518473e-05,0.263119355626068,0.0122899806601609
"CUL9",5,0.00192403373838374,0.259696458684654,0.0122662129597101
"SNX1",5,0.00204315377438631,0.2749298648304,0.0114313482872283
"ALDH3B1",5,0.000170696613173418,0.26929802648014,0.0112137676668825
"KANSL3",5,0.000719814794452318,0.257833054293231,0.0111352109213593
"CORO1B",5,0.00074566962634206,0.265713581464136,0.0101628884306288
"ADAM22",5,0.000477173113794197,0.263247863247863,0.0099896241993159
"CEP72",5,0.00264997929244614,0.267959234402187,0.00984693307874823
"MPRIP",5,0.000219777441791532,0.266172839506173,0.00980962281011365
"CD151",5,0.000449220981374643,0.262032085561497,0.0093353650654851
"MICAL3",5,0.000376459912253236,0.264734774066798,0.00883000234662476
"MACF1",5,0.00141365978582279,0.255087553241836,0.00873548112868523
"MPHOSPH9",5,0.00167881650900956,0.257033857892227,0.00804426042775028
"CEP78",5,0.000301904688025909,0.268894986280868,0.00763417457314511
"KCTD7",5,0.00038234251519859,0.266370150728935,0.00755590360555046
"SARM1",5,0.000211829167514591,0.240678722929225,0.00748900952800926
"UBAC1",5,0.00114638613842871,0.252222742161909,0.00701989702149542
"DNAL1",5,0.00310675181002886,0.268760907504363,0.00696831100686323
"SNX3",5,0.00127526271480464,0.26676565206632,0.0066521171652575
"USP20",5,0.000358478501556227,0.254485363550519,0.00653903333534379
"ANKLE2",5,0.00107112866591218,0.248501613646842,0.00629505075719901
"GHITM",5,0.000572666933698837,0.240786240786241,0.00589569374867992
"EVL",5,0.000227779973469007,0.248329877908316,0.00559610769482568
"RBM12",5,0.00147417784660119,0.256178707224335,0.00533763384191372
"ZC3H6",5,0.000563374466638084,0.250174054304943,0.00510056367238977
"POGK",5,0.00229858977645326,0.258389261744966,0.00495463557097671
"CHMP7",5,0.00151712666845616,0.248215519226341,0.00481529016831082
"KYNU",5,0.00204163606174909,0.255753262158956,0.00428133948693339
"BDH1",5,9.90017410113704e-05,0.249942035706005,0.00364681021781161
"ATP8A2",5,0.00146415288590523,0.240678722929225,0.0030649827188571
"HM13",5,0.000391776014128297,0.254005655042413,0.00300012191923853
"PHLDB2",5,0.00231134191297336,0.251869158878505,0.00295026061096331
"AURKAIP1",5,0.00183623873158946,0.239130434782609,0.00259893733015798
"TMEM41A",5,0.00324045331135502,0.240947697809566,0.00246978781573811
"SEPTIN8",5,0.000591712180379071,0.22524028416214,0.00159270762446267
"WDR7",5,0.000268853124539534,0.228923338288384,0.00131241916797188
"ROGDI",5,0.00100143076999141,0.227714406421631,0.00104019680689438
"ATP10A",5,0.000847878994139328,0.231827956989247,0.00102868843159525
"PGM2L1",5,0.0010104047351295,0.212413793103448,0.000922452000364663
"ZNF383",5,0.00242658078953752,0.215859030837004,0.000406068535898485
"TMEM30B",5,0.00028805712526686,0.212037765538946,0.000370953748395765
"CDR2",4,0.000176531135795923,0.309325681492109,0.0848917251697675
"HSH2D",4,0.000505295874502434,0.281903765690377,0.0548722283890094
"CCL28",4,2.28849581272406e-05,0.252518154134458,0.0452254931206036
"WDCP",4,0,0.272016149381781,0.0435817180361996
"PTGER2",4,0.000495527882118825,0.27215349659177,0.0413188026525595
"SLC16A1",4,0.00204431024757931,0.302638966872543,0.0394788083141958
"CLIC1",4,0.000213663249269654,0.286778398510242,0.037880213931661
"DYRK2",4,0.000276078864635986,0.281168492436098,0.0363897570134227
"GTF3C4",4,0.000271113755440993,0.277906676978603,0.0354710043928422
"INPP4B",4,4.38505212178338e-05,0.266107134040978,0.0342423828636895
"MFGE8",4,0.000344671298681091,0.272016149381781,0.0335723063111834
"TFPT",4,0.000108499055116116,0.274230475705927,0.0296535217516867
"CHD6",4,1.47286705885058e-05,0.269365317341329,0.0274497448761914
"P2RY10",4,0.00191799520629445,0.260827486087588,0.0253248393857717
"ZC3H12D",4,0.000253413104720473,0.24046397501673,0.0242544663260766
"EEF2K",4,0.000167395735058677,0.278913324708926,0.0236004526753805
"FMNL3",4,0.000604129079512905,0.275632830478139,0.0217416561618355
"TNK2",4,1.81285477478382e-05,0.275562372188139,0.0213747701413859
"LDLRAD4",4,0.000769351669737112,0.284132841328413,0.0210881226864365
"PHLPP2",4,0.000384986731933365,0.279564315352697,0.0207154334996456
"DDI2",4,0.000289070180514337,0.262606577344702,0.0203937006128381
"ZC3H12A",4,0.000329219300331081,0.260449383909157,0.0201627676997723
"TRIM46",4,0.000980975334027435,0.249479287202037,0.0195141440603629
"RNF135",4,6.2615614168357e-05,0.252340823970037,0.0188844080834644
"TRIP4",4,8.68678517679151e-05,0.2690963554668,0.0183959044785574
"NPAT",4,0.000292330142047474,0.275140377743747,0.0179663757095845
"KATNAL1",4,3.54764314006932e-05,0.254365266635205,0.0178554725817962
"GALNT12",4,7.24608111918968e-05,0.267560188632415,0.0176238638616526
"SINHCAF",4,1.75259600915935e-06,0.262670565302144,0.0173643983579227
"NKRF",4,0.000606068050126708,0.258637236084453,0.0150576043830254
"RCAN3",4,0.000161917712078602,0.254365266635205,0.0140300439350779
"DLG5",4,0.000297806953586853,0.269567391847962,0.0131480691648139
"FOXK2",4,0.000237429244244913,0.261841146465873,0.0131126067447321
"TSPYL2",4,0.00030333533984975,0.262990973408148,0.0121907926631277
"TAF4B",4,0.00542385993827731,0.260890609874153,0.0116356067772925
"SEMA4C",4,0.000250229407563087,0.26318359375,0.0105029816755904
"ATG9B",4,0.000157630602098351,0.263119355626068,0.0101701132479265
"RETREG1",4,0.000711603083792564,0.269837296620776,0.01008205669476
"CYP2R1",4,0.000448236787255896,0.270514429109159,0.0089354222546301
"PDIK1L",4,0.000523738361609389,0.250581125058113,0.00882105923750469
"ZBTB2",4,0.0049649331780809,0.256361474435196,0.00850711399996294
"TNNI2",4,0.000133838512406139,0.251986909770921,0.00793318456059248
"ZNF236",4,0.00234185049156433,0.251457895964544,0.00740698429315912
"STXBP4",4,0.0001640397479987,0.254966887417219,0.00725390693004403
"GRIPAP1",4,0.000227268993945607,0.263505255438768,0.00699799174223809
"IL11RA",4,0.000777398101177416,0.245167159426882,0.00667033719581345
"PNMA1",4,0.00196958122261352,0.248444342014289,0.00663626440023646
"UBP1",4,0.000140676507236853,0.254786102576223,0.00656795994476383
"STX10",4,7.39412586849028e-06,0.247304427621014,0.00651333565655034
"MICALL1",4,0.00075586706207706,0.273049645390071,0.00637284063318771
"MPP6",4,6.76720353745219e-05,0.241541563970423,0.00506923898279867
"PDP2",4,0.000369555835132727,0.261016949152542,0.00503414446332516
"MYL5",4,3.72604284756814e-05,0.249537037037037,0.00497141215322011
"URB2",4,0,0.251340638843553,0.00475240497950545
"BST1",4,0.000298526282059414,0.25046468401487,0.00458868256169677
"USP53",4,0.000108774041253352,0.244167610419026,0.00452574740429171
"GATM",4,0.00118376111170801,0.251047973917094,0.00428796083447088
"PPIP5K1",4,0.000675825052122014,0.250931098696462,0.00401516778888476
"CADM4",4,6.47867471811662e-05,0.237811603794397,0.003880366248936
"CFAP97",4,0.00069587755971921,0.252104770813845,0.00385903005733427
"FYCO1",4,0.000590326647145705,0.248044178554993,0.0036775395380255
"SLC38A1",4,0.000588875776744569,0.238601150951749,0.00350683346256373
"FKBPL",4,0.00193126770075317,0.244389027431421,0.00348056303159301
"DPH1",4,0.00181578026684714,0.24334085778781,0.00307744834773635
"SEC11A",4,0.000932565853482049,0.25005799118534,0.00282335776325652
"CCSER2",4,0.00375953726317533,0.246343692870201,0.0027818110063823
"MGAT4B",4,0.000784624072374185,0.244389027431421,0.00277799978116174
"EDEM2",4,0.00033154784625842,0.236144578313253,0.00268085749563542
"CHMP4B",4,0.000570124119250927,0.234195090158592,0.00262493183137584
"ELP1",4,4.70395477418022e-05,0.242410613897009,0.0025627457445759
"FBXO48",4,0.00192162572792969,0.229654878568385,0.0023965934572409
"ANKS6",4,0.000119459428961052,0.241758241758242,0.00237428863137222
"HS3ST3B1",4,0.00253961754575762,0.237706725468578,0.00235606849372759
"ATXN7L3B",4,0.000321586623949769,0.238918439716312,0.00222065913404326
"METAP1D",4,0.0018173348026915,0.231330472103004,0.00212867409284728
"SMYD4",4,0.00265329667780655,0.234551784160139,0.00187220890302935
"B3GLCT",4,0.000602713188670644,0.23470498584803,0.00182660617027229
"SFXN1",4,0.000373661959754014,0.239077400754047,0.00169392532253899
"ZNF134",4,0.00126959106021177,0.223558689340523,0.00164334057629431
"BICDL1",4,7.33872867385308e-05,0.24181247196052,0.00136882224065888
"CLASRP",4,0.000150240535392534,0.233081081081081,0.00125115243776261
"ZNF570",4,0.00600322933315388,0.22346600331675,0.00110911066217916
"XYLT1",4,0.00362095207662358,0.22231387915034,0.00101030063933012
"NAGK",4,0.000154520078520308,0.21826280623608,0.000948389094965486
"FDPS",4,0.00170509778616109,0.228632025450689,0.00090949639637607
"NMT2",4,0.00542890538938269,0.231429798196651,0.000852611535143902
"GABPB2",4,0.000968031635135451,0.219775739041794,0.000798349162120436
"DNHD1",4,0.00264176950411195,0.232477895190856,0.000744946696675215
"MGAT1",4,0.000283394432751034,0.219686162624822,0.000558484324653731
"TYMP",4,0.00140238115891965,0.217689822294023,0.000498616308625508
"SLC7A6",4,0.000169396488962162,0.205607476635514,0.000410300240043074
"ZBTB25",4,0.000466551017368072,0.212707182320442,0.000384583980573004
"ATP8B2",4,0.000153801651778691,0.214698267277435,0.000375021012549986
"CMTM3",4,0.00206215962800036,0.220089832584728,0.000351762318554544
"ZNF568",4,0.00359759655593865,0.185191547844013,4.57061561560808e-05
"ZNF470",4,0.00419611240414912,0.183864915572233,2.10719280920197e-05
"MAP3K9",3,0,0.314836448598131,0.0871439645933212
"ZBTB14",3,8.08936741329275e-06,0.302979201798763,0.0582267742326725
"TRIM2",3,0.00121298402728184,0.303576457335962,0.0553041747627852
"CENPV",3,0.000165252563052258,0.303320202588633,0.0551770305996709
"TOB1",3,6.24071850262834e-06,0.274719673802243,0.0467613979732712
"LUZP1",3,0.00363308124250101,0.300445930880713,0.038501128154482
"HERC1",3,0.000107520024011263,0.286397449521785,0.0370307180302393
"GPR174",3,6.5768589740957e-05,0.240142570728447,0.0366695747940031
"SERPINB1",3,6.53760718676658e-05,0.2844327176781,0.0350091422467455
"TMSB4X",3,5.79965851322234e-05,0.271058586874529,0.0286057931713079
"ZNF253",3,0.00206980845244637,0.259759036144578,0.0283451009874358
"GCSAM",3,0.00135876613841825,0.250581125058113,0.0254802979912908
"GPR68",3,4.18431626641768e-05,0.261080164688787,0.0248585321243265
"FAM102A",3,0.00185652645581898,0.263376496457366,0.0232705059530175
"SERTAD1",3,6.69290079546768e-05,0.268962075848303,0.0231153426150761
"DOCK3",3,5.7421549375299e-05,0.275140377743747,0.0227123891816297
"RFWD3",3,0,0.270514429109159,0.0225201577551795
"ABCC10",3,0.000231162530416378,0.259759036144578,0.0220308800897176
"ASGR1",3,0.00322537966664931,0.269567391847962,0.0219373004603856
"SFMBT2",3,0.000206177453551708,0.278985507246377,0.021615659946678
"PDE4DIP",3,1.30608820484716e-05,0.273812547625095,0.0213953167939779
"CELSR1",3,0.000154247195434911,0.282198952879581,0.0211326501903741
"RGCC",3,0.000228725807233961,0.276410256410256,0.0201287212859609
"TRIM35",3,0.000154160266027755,0.249942035706005,0.0188555271591865
"DOCK9",3,0.00047744069316866,0.281168492436098,0.0181522250272264
"CNKSR2",3,3.07105619107121e-05,0.275421563617782,0.0178358016878685
"RAB5IF",3,0.000774314949909528,0.270718232044199,0.0174493765234432
"PLAG1",3,1.73823610398081e-05,0.258079961694996,0.0169299803357714
"ATMIN",3,0.000399693128055003,0.281021897810219,0.0167910675448194
"RTL6",3,0.000238190018992677,0.251457895964544,0.0137415429843377
"ZNF827",3,0.00132193376324811,0.260323593334943,0.0135400667825028
"FAM169A",3,0.000110251459315358,0.26577909270217,0.0123961737329279
"TNIP2",3,0.0001377776648905,0.259633911368015,0.0114008559692525
"TXNDC17",3,4.03148769548071e-05,0.26676565206632,0.0110650187420575
"TTC3",3,0.000210987790457702,0.257217847769029,0.0108415982134893
"HSD3B7",3,0.000394674502157255,0.251575262543757,0.0105381359227091
"RAB24",3,0.000185379529688241,0.26643598615917,0.0105181292330302
"RADX",3,0.00017218250416587,0.264995083579154,0.0103663032032466
"SEMA4F",3,0.000120264243854761,0.263055148853099,0.0103183915291542
"FBXL14",3,0.000922526251370633,0.255208333333333,0.0100616826096385
"ENSA",3,0.000604738154660441,0.26421568627451,0.00999900203359538
"DESI1",3,0.000102080756397749,0.25005799118534,0.009920593269653
"DENND1A",3,0.00152502354118001,0.257402101241643,0.0098383498482989
"HPCAL4",3,0.00187402463292314,0.261143410852713,0.00968855683804407
"NAF1",3,5.4297200034577e-05,0.265648102513553,0.00960789306050964
"SIK2",3,0.000640031646600491,0.265386509108813,0.00958539732361431
"TUB",3,0.000225096369773265,0.266172839506173,0.00954552946851983
"MAPKBP1",3,0.0003141953100993,0.26019792420951,0.00926096796475247
"RGMB",3,1.92521836877001e-05,0.251516565562296,0.00906917234440198
"MPC2",3,5.10246019461635e-06,0.263505255438768,0.00895951926337875
"ARIH2",3,0.000106745078615526,0.261968408262454,0.00891471826287177
"ADAM23",3,0.00181131694682935,0.260386473429952,0.00885723251187384
"EHBP1",3,0.000410712551508509,0.262414800389484,0.00869311287144648
"ZC3H7B",3,7.89097018292075e-05,0.258885686839577,0.0084324543587613
"CACNA1I",3,3.47712128067005e-05,0.241217274558067,0.00842818490069637
"MICU1",3,0.000123480400292216,0.251751517982251,0.00762654909770233
"AUTS2",3,9.81407009337672e-05,0.250290225214767,0.0075016615766054
"OBSCN",3,0.000142935990216795,0.263698630136986,0.00744186421256393
"AP3M2",3,0,0.239342806394316,0.00694969668880113
"AHDC1",3,0.000359235897695021,0.249768303985171,0.0064143810293367
"TMC8",3,0.00188365436867028,0.24317617866005,0.00635946635837052
"SFI1",3,0.000232936878027244,0.268225926847474,0.00583720660230581
"TMEM50A",3,0.000222618465946285,0.256361474435196,0.00583065629294456
"ZNF512",3,0.000143671339172018,0.26551724137931,0.00565998805213608
"SPINT2",3,0.000257770350101243,0.252518154134458,0.00515111579397879
"SIDT1",3,0.000503606973801073,0.256911344137274,0.00488252757524496
"PTGDR",3,0.000782905538385041,0.250174054304943,0.00480686601605827
"SGPP2",3,0,0.246569075937786,0.00455665309146597
"CERS5",3,0,0.246569075937786,0.00455665309146597
"NIT1",3,7.73659908735611e-05,0.256239600665557,0.00423136871846835
"SH3YL1",3,0.000663207328390216,0.235628415300546,0.00418620916296862
"CCDC66",3,0.0023562545412509,0.243505760108426,0.00376500404203509
"LIMA1",3,7.96550169878321e-05,0.244389027431421,0.00355652031890315
"CELSR2",3,3.42073218460461e-05,0.228535085859657,0.00350904367267774
"SDSL",3,0.000283548499915743,0.248730964467005,0.00338108477380564
"TYW1",3,0.00054046061482485,0.251575262543757,0.00319177834861168
"FBLN7",3,0.000251875947656164,0.244167610419026,0.00311446575684327
"FNBP4",3,0.00010526690261263,0.244167610419026,0.00297919597311939
"MCEMP1",3,0.000146493495440022,0.214955134596211,0.00250559075219522
"ZNF304",3,0.00039401480119905,0.238442822384428,0.00239269704225145
"ZCCHC14",3,0.000104369544350976,0.242083988322479,0.00233139404302445
"B3GALT4",3,0.000149475486777767,0.236871017358822,0.00231021336688461
"TARS3",3,1.54524429329925e-05,0.241487455197133,0.00225284795032692
"ZHX3",3,0.000216018887737518,0.243891402714932,0.00223418518467648
"PPCDC",3,0.000407849964172777,0.242956952896101,0.00215880926871546
"ALS2CL",3,0.00183717370938282,0.232377667600776,0.00215303696071387
"DENND11",3,0.00189775620377152,0.240410347903657,0.00191970078892264
"UNC5A",3,0.000301148240247931,0.236455363018206,0.00191804509011666
