"","TP0003_CD8_LTBI","TP0004_CD8_LTBI","TP0005_CD8_LTBI","TP0008_CD8_LTBI","TP0015_CD8_LTBI","TU0084_CD8_HC","XT0101_CD8_HC","TU0079_CD8_HC","TU0119_CD8_HC","TP0001_CD8_LTBI","TP0007_CD8_LTBI","TU0146_CD8_HC","XT0103_CD8_HC","TP0013_CD8_LTBI","TU0005_CD8_LTBI","TU0010_CD8_LTBI","TU0013_CD8_LTBI","TU0021_CD8_LTBI","TU0022_CD8_LTBI","TU0024_CD8_LTBI","TU0033_CD8_LTBI","TU0035_CD8_LTBI","TU0046_CD8_LTBI","TU0050_CD8_HC","TU0052_CD8_HC","TU0053_CD8_HC","TU0056_CD8_HC","TU0057_CD8_HC","TU0059_CD8_HC","TU0063_CD8_LTBI","TU0070_CD8_LTBI","TU0071_CD8_HC","TU0075_CD8_LTBI","TU0085_CD8_HC","TU0094_CD8_HC","TU0110_CD8_HC","XT0082_CD8_HC","XT0106_CD8_HC","XT0123_CD8_HC","XT0134_CD8_LTBI"
"TMEM87A",10.7633246300071,10.6990546061536,10.4891758822029,10.5013187116161,10.4297835550794,10.5388001892747,10.4803094967744,10.6285254630519,10.7404656607399,10.3544327955337,10.460136664317,10.4375429286137,10.3420082071621,10.6721862641957,10.8779054888223,10.6950892452168,10.5494642320589,10.5369713788975,10.19622336231,10.4044891723789,10.6671987164441,11.0815631263611,10.357535970098,10.3890061367471,10.5929547494814,10.9533840561857,10.4734981093862,10.407261273298,10.4383697041631,10.7455740232184,10.800090608884,11.0756820052352,10.5419127680284,11.1648854339095,10.8465513031871,10.6961187855467,10.7081465171221,10.9681780632102,10.476642354052,10.3357818983681
"TMEM87B",9.28990442615845,9.56664903282876,9.00832215936274,8.98312782243286,9.30789372039433,9.4308341497089,8.71813680681725,9.60661002108778,9.53829912572429,8.82670745403674,9.27065505506673,9.22260109830094,9.23815250315549,9.20541073517604,9.37389923889384,9.11402277638452,9.09149100283552,8.93384939031075,9.1381769568687,9.27316900930243,9.14377273481235,9.48778630242222,8.97800950923061,9.47226870171966,9.55523068658859,9.0108144084395,8.47283892195943,9.19618244929291,9.07173901306903,9.31545485640219,9.16195724923145,8.92013277743236,9.54534148186114,8.92438462649141,9.33577494425285,9.28596759590344,9.67226559341026,9.06415275858169,9.15711045846772,8.69521811405349
"TMEM8A",9.02770598765011,9.15198115397929,9.03917638126232,9.4058961932758,9.19763746154791,8.91360003215985,9.43859994862939,8.73206543598413,8.547866696809,9.48727658015192,9.73129708056521,8.93231382126506,9.45013887806242,8.90825810053303,8.93024632977976,8.67436247186569,8.5314327330798,8.98326009130435,9.80444627246039,8.49339863776599,8.02683857929301,8.8411434365734,9.06627562958878,8.87704869763604,9.29547032646774,9.33740759658392,8.82582729083855,9.53292665160044,9.32735081653229,8.59679047088641,8.8281045947812,8.2254792411041,9.33524124423602,9.66695283515442,9.03220789675147,9.54688686141672,7.74923328979475,8.59707440934817,7.95503637105787,8.99161834043974
"TMEM8B",7.96362167211483,8.11178219007636,8.07062481882073,8.05162845412113,8.41576175923885,8.02706797070789,8.065380413985,7.93620341578264,8.17663451403902,8.16383591012028,7.91264514458108,8.08551485038901,7.95913543854757,8.7663288547284,8.07986153634298,8.36758976381805,8.52778110801853,8.63010843093146,8.2310443788445,8.04128400619961,7.76054526357891,8.49974539142956,8.52711045601273,7.84902969863777,8.03454453488383,7.96993091936407,8.29681659258247,7.94422914854687,8.12419211968497,7.79936506172189,8.02551660815262,8.19977341429107,8.54135521284842,8.00503642299143,7.78873997546783,8.49878746928329,7.96414621105782,8.44559601668931,8.12773074014899,8.35056008735487
"TMEM9",9.11825934645546,9.26517631950982,9.52203550584697,9.8082989225989,9.26621673289549,9.19023254395242,9.61687280398965,9.50426972846984,9.11993679743406,9.68942785223692,9.74586573848314,9.79915472033798,9.86306034624325,9.56958340831401,9.60954683424479,9.37850323000053,9.57963899942706,9.36616600648838,9.31405363982875,9.72577545016874,9.47399772322944,9.03067197642177,8.93824658630472,9.80303088055954,9.75520381672976,9.4198862714298,9.89573219403723,9.62416988122994,9.34851914171296,9.55669183192278,9.34265033154558,9.76195408655028,10.0229935801468,9.76586152210471,9.57814617097234,9.69388285101071,9.26641812783914,9.21232573647518,9.779734908826,9.47385980405311
"TMEM91",7.45892565765986,8.00108111222957,7.98822546477305,7.97724285746215,7.82987372503245,7.98699176008253,7.57630761347829,7.85299131099744,8.16806054312348,7.63742738345568,8.0046211468998,8.3031489636282,8.1284782379244,7.24475642006966,7.77760734984855,7.78062101857813,7.46993973260134,8.38666636370863,7.97433392607348,7.83745817437565,8.33087911618557,7.72175865888976,8.06538169144497,7.92245172270829,8.36230734729951,8.05423485633293,7.7428499004192,8.09832648053185,8.15299905725539,7.93633350120512,7.98117908821416,8.11282653703094,8.27151531178895,8.05078578171708,7.73876764358302,8.25305651639778,8.21268911633492,8.18661828438779,7.79678706354978,8.14216381921256
"TMEM93",7.78383561141052,7.79478740262006,7.73975789479857,7.8181452825688,7.57013841696404,7.66000394153419,7.92468918712626,7.57890629320261,7.79142772222754,7.92259510078382,7.75255052140199,7.87782362839566,7.66403678810698,7.61354345293383,7.72620167047505,7.6709842548434,7.91979309037404,7.6992952967903,7.63405460678937,7.61598477359151,7.71789007142956,7.5963155076658,7.77923844024511,7.7121192178969,7.59860476172268,7.75680541532179,7.66469841196793,7.62603839232983,7.48213785636431,7.67122003788784,7.68424850522293,7.56955522461212,7.56526108875188,7.80229886018301,7.62705168207887,7.53065352777621,7.71772083535575,7.85372993102745,7.60923275453075,7.87708983665923
"TMEM97",8.64476280290922,8.07855474418039,8.02206837347221,8.20808571007058,7.89978716357005,8.4178913951115,8.73461668218568,7.9161514264994,8.51082289723468,8.8013891592611,8.56694658294492,8.59137828392724,8.1370604334092,8.59533989175379,8.14744027238535,7.97489161205171,8.00821439890461,7.906756783911,8.38661843235929,8.41692915486995,8.4652316763164,8.24865163993377,8.48488020394362,8.92383399965329,7.99598509977496,8.25292110113439,8.14565398162569,8.59188831347829,8.13581571835835,8.58262691521945,8.66636697729329,8.60714796526116,8.52438452644928,7.99153671611157,8.7619201543042,8.14700088245259,8.84015893508753,8.42079169968532,8.39838114685772,8.36501705858617
"TMEM99",8.814375297887,8.75592508926143,8.99787144521862,8.6880033467156,8.78726508562439,8.27499545016227,8.67879426279883,8.4772194079513,8.52949254880354,8.83607098119356,9.2881439061966,7.58496185361237,8.60615361745837,8.80855088427621,8.89394667591245,8.16004857508985,8.32401091388173,7.91434470104152,8.62441924665481,8.30604786869138,8.52684707694262,8.34633119550563,8.03578137360947,8.70102910809612,8.13675765058828,8.56807892501238,8.61008090090774,8.07328789241219,8.3202955478852,8.85564275504453,8.43669998744841,8.52504902808994,8.18187471453331,8.20931324051729,8.33219941922476,7.98738804600098,8.34439498935228,7.80756185077942,8.27992723866724,8.02251801628892
"TMEM9B",11.0859911356597,11.2287837534296,10.9019980463747,11.3942013281499,10.6629502896767,11.1099878643083,11.2970732152662,11.4251818235041,11.2673813225195,11.3908080839599,11.4254554382229,11.4109599403851,11.7442657219658,11.2736837211098,11.6765188627514,11.7233900225573,11.966608754353,10.8239240839329,11.4430392203515,11.4772660669848,11.6738091253185,11.5235664295857,11.5915334698993,11.7082809028484,11.4700377336426,11.8006800528763,11.6518250833068,11.613299565743,11.6031933341512,11.2590671227308,11.633938935739,11.4716319846513,11.571355182978,11.3295244916434,11.0916408841833,11.4918649630726,11.3483538509529,11.6404439532742,11.7087535917328,11.5717620313146
"TMF1",10.8317563072045,10.9440129269761,11.0118702045805,11.0139831443751,10.7570962948146,10.930593820683,11.5012699851474,10.7262414738656,10.9082870658021,9.83956407886715,10.3146374130835,10.3562371286433,10.0730856207596,10.2389891241041,9.86662311353712,10.5492395983847,10.2708524930133,11.292687291725,10.6626773695914,9.6969948822142,10.3922063972504,10.5560805467714,10.0559172417834,10.0467745472069,10.2620774853733,10.4121910395814,9.86380732623403,10.3600360244299,9.43986832703214,9.85112878034342,10.2028525322005,10.129450964951,9.68627635888446,9.72939321400458,10.1600286196294,10.2726692540272,9.99731851220906,10.3105540222062,10.1864626297961,10.2659456464106
"TMIGD2",7.90374440716151,8.18722537301967,9.02897317893401,8.6679429321434,7.89978716357005,9.30282034242837,8.38880325954146,8.91472777134875,8.96085798911703,8.1969641278187,8.90813661654027,9.31431445887866,9.04578674024251,9.42955455756546,8.13649558858746,9.00522066515537,8.01420985504403,8.06672191244552,8.39023569888376,8.73741502662004,8.22782473204211,9.13463332812668,9.16032680715559,7.99010852577765,8.31844791732717,8.39296283960755,9.58334259527683,7.5680590956198,8.15866155879968,8.52044888116458,7.36691141387509,9.42022346076528,9.36197904277722,9.81051808113693,9.49733962385698,8.93188656316758,9.0210422898217,8.07435941993288,8.10212884671295,8.08105577824337
"TMLHE",8.97762315799626,9.0688236327357,8.73449408588747,8.88094611632308,9.06961843789558,8.85925294815645,8.82912025846589,8.6596733964521,8.72794467947061,8.95186109283815,8.42554471281228,8.14783652176338,8.95677588243416,8.91916748431665,8.66786094758331,8.79950125336194,8.98259576032742,8.72828541671912,8.88357914645381,8.90610402419867,9.30493371098568,8.53035488913395,8.3255008727241,8.6701202984092,9.10212360485436,8.95151909519673,9.05045412356795,8.56015473947636,8.76963435116056,8.61772323224672,8.70162781753816,8.89186265395208,8.89621496934132,8.95338300991307,8.60271559860128,8.46869962385246,8.52777762241593,8.28198246057928,8.69373501607931,8.54997068266608
"TMOD1",7.32047756040365,7.74640780956643,7.84832283773404,6.9255130917877,7.33898241292604,7.2008337069223,6.9255130917877,7.18040784756871,7.194253169208,7.59369162437992,7.27684628474152,7.06124736748525,7.51172210453984,7.48903716205342,7.36464328401043,7.13177190258568,7.09442900370585,6.9255130917877,7.59925087371651,7.73510092593706,7.63399589914203,7.57468561917371,7.59484900140988,7.69523198121107,7.5794226603065,7.20864331325307,7.62202826961443,7.23613937027141,7.14222874054175,7.34232583500957,7.77690814670857,7.51007778487855,7.53953294813996,7.34167592290053,7.51660470284132,7.55602104738178,7.47347157523639,7.15657376537353,7.33655659576524,7.51807916837883
"TMOD2",8.79842846553391,8.24032956946759,8.94430398951887,8.35705523122359,8.85022132201657,8.34592741970579,8.38880325954146,8.09070318358744,8.59549956475938,7.80582501447032,7.82047546789658,8.39710539421782,8.21906648531023,7.7765815364312,7.82577180664543,7.80378699441955,8.0943423047954,8.32407428089203,8.1251992197746,8.18232512170092,8.2945514243122,8.25351270437784,8.28878158778116,8.02497300626927,7.67848737070838,8.47850922728047,8.28163086114801,7.23613937027141,8.13002105598535,7.95606999026479,7.859507406358,8.48572752266234,7.60190758151134,8.08830180385846,8.04356872037478,7.55602104738178,7.82735675432644,8.00917052971896,8.14650387775579,7.72007713310177
"TMOD3",10.8771930833692,10.7269991981851,10.6027448532207,10.3804991640523,10.5355700749055,10.6106571694465,10.6234147646506,10.5776388560616,10.1847276391252,10.0888386390865,10.0858891547315,9.96323075245687,10.0859082032903,10.4588630402552,10.3592658454834,10.2624429224377,10.5924577944058,10.4834607743625,10.3900164139741,10.2809670524428,10.1779264895451,10.4060831697602,10.4417193716107,10.5661728620547,10.2529143110415,10.2513558255682,10.2253607209211,10.7009050078135,10.1019668831514,10.3988754916363,10.5201599377663,10.2896789166758,10.3742950470155,10.4723802375726,10.1164784597288,10.3578398463949,10.2671613347826,10.3996491867763,10.2685866665999,10.4104423606298
"TMOD4",7.32047756040365,7.56474619004785,7.39277911131131,7.55312924997499,7.23135355661075,7.45647686534716,7.20080748687249,7.47356385977908,7.43815423004953,7.62676841107777,7.74061546809554,7.37405014060821,7.58408464063827,7.43582188880058,7.34753996584186,7.04466424940649,7.62565192011821,7.3259433172926,7.52313655010231,7.73510092593706,7.24489702688824,7.39427869319118,7.04677475612148,7.09147948302252,7.67006871815726,7.44052675595677,7.10403738074922,7.3817231202447,6.9255130917877,7.34232583500957,7.12352778026112,7.39870379137661,7.33210160588874,6.9255130917877,7.64698225839306,7.17940044124689,6.9255130917877,7.48851957942791,7.15118301240162,7.55659670576135
"TMPO",10.0857505410601,10.2128931761592,10.2929819054894,9.58973965722299,10.0497388112986,9.75357381925886,10.1551860865487,10.1670021899144,10.376152774612,9.60168657462154,9.86103519471578,9.73553168294417,9.68055917095223,10.5731811246458,10.2126656635846,10.1032355988802,9.93605621809715,9.59343066766744,9.62546384955282,10.0675562424741,9.66533299287385,9.98707738086902,9.9040224845357,9.93081154468732,10.0195200065048,9.73744310831588,10.0619271633736,9.7586425907701,10.0166460621671,10.209771612583,10.1069683425499,10.1109870860947,10.346322749222,10.222371522805,10.0574171521162,9.88648586851346,9.89018564766918,10.1271977760321,9.29675073619589,10.2365601202711
"TMPPE",7.08717608366153,7.52406215922904,7.39277911131131,6.9255130917877,7.61540802575363,7.33771745528812,7.86397476136943,7.70936710919855,8.14188962138781,7.87014735931758,7.44119079400369,7.86876297798556,7.51172210453984,6.9255130917877,7.29132287735152,7.35366783911697,7.38641016193472,7.30551566920149,7.83220521573529,7.54717056892184,7.0464401272577,7.1358884125768,7.04677475612148,6.9255130917877,7.55962014987338,7.85015062575593,7.610912007954,7.80140310684643,6.9255130917877,7.13446237041661,6.9255130917877,7.53460779634259,7.74063409689152,7.574297126486,7.58524231221491,7.71935888686364,7.05916502557817,7.73796486636563,7.3754870915119,7.47671723755741
"TMPRSS13",7.43436217839205,7.63877166213142,7.45204035453021,6.9255130917877,7.63688779770308,7.59491104683117,6.9255130917877,7.59476184483549,7.41452838908258,7.53428764747212,7.21261085118261,7.43098223717265,7.58408464063827,6.9255130917877,7.29132287735152,7.26185701806553,6.9255130917877,7.26085803458858,7.69087877018426,7.0621707196505,7.78501798363961,7.04704504351225,7.65552317554716,7.46053117827625,7.1242092125351,7.76439930629876,7.36142546704441,7.17930121448799,7.65852417891691,7.16671684568105,7.99246726410628,7.88200373813272,7.21348866632158,7.52504875240757,7.57433830768543,7.51753764615261,7.45729636766798,7.83557973344767,6.9255130917877,7.68023041281995
"TMPRSS3",7.7240195550815,7.75633438593696,7.37120913714022,7.37104005752604,7.8538439973204,7.62173571778,7.20080748687249,7.92623545389015,7.5791367900616,7.61593193357785,7.37834276747383,8.27980181221912,7.82527147374755,7.69070742398433,8.38033423031981,7.76478001969595,7.53045446378717,7.3453541921816,8.1839023509298,7.73510092593706,7.53769963793312,7.66672877603363,7.8712558937952,7.96609887711866,7.5794226603065,7.76439930629876,7.86261883375999,8.04757458410156,7.65852417891691,7.04622026991146,8.03091140600369,8.09563701573036,7.86549177092252,7.10346856637529,7.7473306860343,7.55602104738178,7.88994313119745,8.1990316805407,7.64422512355938,7.10532063483638
"TMSB10",15.0347825455821,15.2670465519971,15.1439714804025,15.6803203469927,15.033045037861,15.2798753458177,15.3004643996418,14.3214401712275,14.6282550712669,14.5777668043688,14.7952183676912,14.3773554218137,14.7025547631272,13.6251182338446,14.6074255609842,14.1365395349071,14.3579498285646,14.7659313812257,14.2344597396673,14.2695624133782,14.339990012939,13.62165658518,14.4845389704292,14.2550957258407,14.0948614454108,14.0913805870159,14.0764015509251,14.4040081047093,14.5774783746714,14.5284903555923,14.282413469927,14.1065602396227,14.1859167482073,14.0425867881799,14.0787586625279,14.4623317872679,14.1585935079782,14.2298612777331,14.3554870020191,14.3804063093157
"TMSB15B",7.40849721140451,7.49522981061146,7.67893706397951,7.64836510197128,7.40774722512071,7.75275962375309,7.66405468614384,7.47356385977908,7.63052494273068,7.6980584286821,7.33086626634061,7.37405014060821,7.45054664093161,7.24475642006966,6.9255130917877,7.69780726339112,7.09442900370585,7.3259433172926,7.26007606582488,7.56156989055212,7.4071234461692,7.28925258431622,7.65552317554716,7.60391971890994,7.42347378081765,7.59456829846171,7.4282310065149,7.41525079230149,6.9255130917877,7.30622839848658,7.83291406822624,7.41407797392239,7.3518068343463,7.61984819703054,7.4382978614939,7.49034104777401,7.32533159421508,7.532997877509,7.39370434622952,7.56889339867525
"TMSB4X",16.8325392578177,17.0976052473918,16.9280866864268,17.4717193750024,16.9268741838504,16.9725366218671,17.1667980551605,16.8696687161803,16.7308777980306,16.6968950215301,16.8966811189226,16.6357716710417,17.1426289879259,15.8949253800806,16.7522888629792,16.211758946497,16.4220934407474,16.6912284067117,16.5511597930229,16.4226340841553,16.5058379892034,15.8432356199112,16.2698406958646,16.356239630343,16.2120091268057,16.3737164854994,16.1908270421409,16.4384965747085,16.6934881618183,16.8141042644744,16.609079277697,16.4379972117128,16.4435428096286,16.2735564513806,16.3685700420135,16.5506019434528,16.2487865848037,16.4569350016564,16.5094232063131,16.4547510217107
"TMSB4Y",6.9255130917877,7.15313322847801,7.43308615545876,7.85247555982578,7.89978716357005,7.83522218563005,8.01380350785649,7.90594769283997,7.66265234223619,7.92259510078382,7.59393403124224,7.06124736748525,7.07784422791377,7.81610460954962,7.87852727566712,6.9255130917877,7.75078375581079,7.6992952967903,7.55283192289905,6.9255130917877,7.95787197427602,7.57468561917371,7.55088501311187,7.58401366949883,7.42347378081765,7.77936240882934,8.43802517803589,7.53041982558246,7.65852417891691,7.85251186209229,6.9255130917877,7.17066942055859,7.88989600182458,7.72161267728726,6.9255130917877,6.9255130917877,7.05916502557817,7.05901102592364,8.13402814132253,6.9255130917877
"TMTC2",7.64149987586641,7.18825562616747,7.1254679188651,7.07454662936178,7.42340962277131,7.66000394153419,7.91288853626109,7.68247941591326,7.5230237098952,6.9255130917877,7.57882617831822,7.61140229297941,7.61726082577276,7.26669965479819,7.38108605473548,7.04466424940649,7.13233303124711,7.92932259717437,7.59024378172836,7.37707904623021,7.53769963793312,7.5169219995395,7.53936958878304,7.34737481049891,7.59860476172268,7.57492739130778,7.53968570628232,7.05252980511615,7.57087711542789,7.76729869694446,7.99246726410628,7.36629054982921,7.7784006093598,7.17702110428759,7.7557961755603,8.07371547846613,7.69592322381739,7.50374660207252,8.24111386363713,6.9255130917877
"TMTC3",8.77138662952188,8.72626931735956,8.88457380391559,8.93917336517088,9.19998143209321,8.89933422765273,8.74548136140759,9.14399051562601,9.16150694780828,8.50609768406201,8.39621241060842,8.34282246863815,8.65520159163792,9.13837151899334,9.10980777012698,8.77310221360796,8.35854674464964,8.16958783858626,8.96895479904364,8.71308272226076,8.72649235397395,8.66911029208923,8.52333453499955,8.37644695498494,8.65971348574854,8.73777820572003,8.43359712908362,8.78658376454413,8.57804798828615,8.31504682820472,8.32610700843385,8.88325711962656,8.27151531178895,8.31751890098115,8.57035926595571,8.8553374358633,8.87502152837664,9.15835326922476,9.20615277749354,8.61714677777946
"TMTC4",8.16101282556078,7.6150438393393,8.23042313422641,8.40880417332046,8.24377234555959,8.19236028896988,7.90092321012103,8.27383652086815,7.97849945978746,8.12374900911534,7.89302655222298,8.18083573238912,8.21906648531023,7.80835832381416,8.43561724485529,8.74005125028048,7.94596941815753,8.77623974338172,8.86676010540567,8.26438883728317,7.80873699720141,8.1022098240184,8.25074930290845,8.03630755790754,8.5655273669944,8.92701054930912,7.8465772755766,8.53987619671932,8.13581571835835,8.32403873937085,8.58302703997194,8.93679784655906,8.58679219698334,8.03794248627057,8.68161743737261,8.13516118986449,8.70589042636631,8.82043860630219,9.00974338723099,7.32654287962447
"TMUB1",9.92946575932975,9.9944102696409,10.1607389711925,10.2561805073386,10.1376895834957,10.1918653166102,10.0652578907973,9.39080658285345,9.76338270795587,10.3896039981644,10.6000404111618,10.2926702606884,10.3328519485585,9.88498610665325,10.4446548662622,10.3455684636548,10.1073212146455,10.4967913803021,10.4297918899561,10.2381556841425,10.3142578313475,10.2661843659833,10.4946150147796,10.2252874637264,10.080035273118,10.1930846737699,10.1339561250669,10.3400616397738,10.3825806220612,10.3244955647077,10.3414979683559,10.3180513831616,10.1731717382346,10.2558681390363,10.2245090386524,10.1399531928321,10.0587343800393,10.3129404435952,10.137113125892,10.3506102958895
"TMUB2",10.0939434539345,10.1271489165194,10.2148430818781,10.1027304224968,10.3485056483842,9.97371506215606,10.4666952930895,10.0994244340819,9.76814926349515,10.3194102944653,10.4016382708688,10.3235873597864,10.2893225213641,10.6140864324903,10.7014354518803,10.4519111525156,10.5551112338568,10.8011384134405,10.6541625867694,10.5245908917464,10.8024017309306,10.7452562129977,10.4354179914429,10.5959365922875,10.3254841745101,10.5596613046304,10.3186664512213,10.6901844544788,10.6277051757147,10.2783183534519,10.3303048111464,10.4538001315396,10.4570602332339,10.5878601764568,10.1622261068068,10.1484720370557,10.4080273410325,10.7550617497207,10.538115605855,10.0694443248805
"TMX1",11.2162096057878,10.9154964564728,10.7160163957332,11.443553966964,10.6920921442808,11.4425980814371,11.1550484479653,10.9892575344227,11.1018352669697,10.6738406590512,11.018859806307,10.7192927439642,10.8041659158472,11.4037627112134,11.7070190087419,11.4953504728759,11.5900179858808,9.92270026561444,11.1312044486908,11.494864855942,11.0419575494424,11.664317409448,11.3087705678312,11.3344214510784,11.5441829717342,11.5023952632605,11.4301451598438,11.2121520754831,11.3649758012351,10.9718837760928,11.4996036228625,11.3448797226388,11.5611663546778,11.6738987102991,11.3018713460296,11.1394479512299,11.3696160167024,11.6489040193539,11.4242764098803,11.2769326661399
"TMX2",10.1578254567783,9.93668204521896,10.3514872014982,10.1618332890391,10.2260453581026,10.2233489597018,10.2163395950558,10.325181779005,10.2350662995771,10.6030181893618,10.4337293493711,10.314998374819,10.3765694546704,10.3939141274618,10.5191653137787,10.0332240533747,9.96690606343727,10.1889562252259,10.6936835646744,10.1484337803974,10.0925305902803,10.4453171484146,10.4728138359003,10.8062244934268,10.6059191770321,10.578366567815,10.0959169167452,10.2046212055775,10.4929744491757,10.3446512375253,10.5201599377663,10.4960168388181,10.3582245824203,10.7604015679315,10.5438827326,10.40416113106,10.8245555168502,9.9644928560489,10.3181603569715,10.1913036232734
"TMX3",9.97687525413635,10.0344375722662,9.83131205530108,9.96323973637148,9.57368240255565,10.2314479921399,9.64718193888809,9.9997329747083,10.3590710459683,8.8967719440861,9.24697433254912,8.90143380869855,9.48432466238946,9.22487743237354,8.76268224678842,9.69863740303513,8.85804789493573,8.50640772848301,9.1184361741594,9.34531340332611,8.59600559312375,9.30042684737197,9.46164917394555,9.20686938367959,9.5837318848921,9.04963206279658,9.57070106882925,10.1329266716959,9.76969495882455,9.3780024389445,9.6682529926536,9.51441875204418,9.50623597488625,9.76115883290194,9.2828589538945,9.37157662352202,9.93152357017046,9.16110491867127,9.23621661153388,9.51089054859324
"TMX4",11.1051899882165,11.1563226898956,11.0028231094945,11.5209431597514,11.131518773999,11.3311539198154,11.2902532643571,10.8207480251088,10.9501780554748,11.6763536518087,11.0488706076074,11.5315238449183,11.8600012728666,11.8231663133981,11.4008677148842,11.4949350942967,11.3662560437383,11.9268029502208,12.1071308066177,11.4728324973063,11.1980054289761,11.6281361692012,10.8314030257203,11.3144442796992,11.0602314510507,11.0468816605699,11.0002801421934,10.9906745193758,10.7345160932252,11.073756021839,11.5542648519865,11.5559609258627,10.9844625025924,11.2862188425428,11.3446844465504,11.0681024616272,11.1379919883843,11.5714047336436,11.2340286113836,11.2603084101238
"TNF",9.1753251444701,8.94581722815306,9.32430521930659,8.90204961017393,11.1704767827233,9.78168070714664,10.5115781126033,9.89045044158086,9.628058082937,9.42328444528309,8.99426483083705,10.0623249444174,8.95257974538207,9.09880954239886,9.56248495013164,10.1098296089438,8.62595686464405,12.8123561642767,8.95549255923928,8.99091158899162,9.47042141136185,9.78664410009124,10.1328358846474,8.71317560981886,9.42156872520807,9.42837155511284,9.88565327819699,9.8365084913198,9.25051273230035,9.93516615725862,9.2133676901204,9.54267701967747,10.1282552337006,9.66190098053368,8.77121247160026,10.5846263130987,8.70589042636631,9.75220589266329,9.20361643732853,9.25795925186464
"TNFAIP1",8.55663838649992,8.61225834124376,8.65429142223082,8.62679062447866,8.53324417279065,8.65441654740023,8.63220498149903,8.13970859459532,8.41943284978561,8.84227464608987,8.50383690087244,7.94701982447559,8.54916557282699,9.26714258977175,8.71455756861666,8.83385015701906,8.90183194412711,8.61485740909023,8.70421929395475,8.75337222355006,8.69435491626938,8.7502990445703,8.48096303048881,8.28383230556223,9.21408474567432,8.98032254585398,8.41119111447986,8.83879755996576,8.71595639787592,8.62805306265806,8.75267527884081,9.10228979891044,7.8737061631468,8.77179283615259,8.91942900919133,8.17026642017468,8.61166860392067,8.36946630042005,8.90232264021017,9.15680454353964
"TNFAIP3",12.0963869606171,12.7653707143636,11.333653661299,12.9662922107532,12.408806521496,13.0448669295386,13.809047089222,13.9545461196007,13.7153226288572,9.62586450911118,12.0148626879941,14.2367711614233,12.7176406648737,12.7760609814952,13.9750872010489,13.8946416615237,12.9616655002166,14.9649747297878,12.9766756488368,13.7675695746126,13.2699397730164,13.5086624634161,13.791723776166,13.0608751157551,12.8952422712961,13.8406544503699,13.9383995600051,13.4726134640419,13.5796619248255,13.4494449203443,13.1336091840941,13.6776458766424,13.6311868246796,13.2768626206414,13.163575017178,13.7311565983073,14.104552080561,14.3689565889441,14.4757984303023,14.2262673151599
"TNFAIP8",11.5466887944579,11.4781220991427,11.2583366443893,11.739678658323,11.2919608170902,11.7502377828052,11.789768230594,12.1371836652734,11.8375816819783,10.841604120148,11.4524867448195,11.3340503320908,11.2694598898784,12.1961489140256,12.0501052335474,12.010061669102,11.7324704943203,10.7504867582413,11.9691632293654,11.9747114542003,11.8219749015151,11.8850698340268,11.7516648917462,11.9151634991474,11.7686016340925,11.7914594037882,11.9537912009956,11.709986753126,11.844310748249,11.7425719126006,11.848881864752,12.324057570418,12.0754245394156,12.3643488095147,12.2890476789801,11.4875969999371,12.3829805980243,11.6679904424226,11.8374530453179,11.6934619007552
"TNFAIP8L1",8.50314333572627,8.50435660323875,8.40932632846166,8.26010913919622,8.4068846392731,8.42856035637417,8.16088345328366,8.73206543598413,8.98238040003671,8.86981787649505,9.12506027822612,8.97563833191845,8.9054876888755,8.72261073550429,8.074011428495,8.79950125336194,9.11450010901405,8.82886087914732,8.95999571344961,8.81521532439337,8.8122450397318,8.94750557572283,8.93824658630472,9.24331389073144,8.69833471207312,9.04512518132338,8.53944124611159,8.37751675312738,8.54685841532885,8.900402450157,8.85141085363693,8.23054436530517,9.03901510995278,8.90963405128172,9.19046116334504,8.93188656316758,8.69798295908671,8.60991883253892,8.71996492747336,9.06345668059975
"TNFAIP8L2",8.56963716907116,7.90827803171629,8.83784873142358,8.71748530856953,8.44197879510768,8.32862780807891,8.79322026345661,7.85299131099744,8.16806054312348,9.39316809918512,8.09613309674153,8.16776589955487,8.79144394163295,9.09644472884625,7.76928050049078,7.64306823995493,8.06082843583298,7.05250609778315,7.82572334450516,7.98653119650509,7.80873699720141,7.67620669288762,7.8856275893901,7.89648751015789,8.02369101818206,7.75680541532179,7.66469841196793,8.11668897337355,7.40830383142774,7.90930257839335,8.05742776179698,8.16266037631924,7.97385435918728,7.99831158088571,8.68824002510501,8.18170019188117,8.18798784272979,7.75851012795956,7.86712369166456,7.32654287962447
"TNFRSF10A",9.56387217141045,9.8085782183405,10.1075757771132,9.49157177713203,9.90653353399791,9.77424102024146,9.01234710265104,9.54763567523204,9.82867047622888,9.58767716888738,10.1036314350885,9.76679877639602,9.65347357393438,9.39595690993416,9.38952294234339,9.46497376359102,9.74800731350534,9.44286063521324,10.0082789768701,9.44443343383613,9.42119656763344,9.9441000774428,9.52363957019402,10.085199587178,9.61455938917162,9.64097755931238,9.69217213699673,8.68592466484916,9.78046047249988,9.8964024876879,10.0008018868116,9.70721577520955,10.0120204856458,10.0430931020804,9.69492013482302,9.80364359008342,9.62424114661704,9.00356045972335,8.79892829790956,9.42559549092536
