"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","significant"
"TRPM2",50.7123870952551,1.63853588720029,0.742691351161154,0.000609333736874863,0.161243247526797,FALSE
"MYC",505.402164457675,-0.557991407752598,0.245929975717139,0.000654271920249548,0.165767447368758,FALSE
"SUPV3L1",494.562420347537,-0.358307990931074,0.155706605019354,0.000643016871424058,0.165767447368758,FALSE
"NARS2",314.482242614917,-0.389393446542491,0.171574908770125,0.00068051729115651,0.168824997981077,FALSE
"HIST1H1D",207.655795633324,0.00343977570152331,0.0328464415207614,0.000737214044587491,0.175574896858957,FALSE
"NNT",1173.81140561961,-0.284319563373393,0.127610881157495,0.00073478104555817,0.175574896858957,FALSE
"DR1",1363.66074799928,0.237140080911836,0.106876533845555,0.000773934440718641,0.18012309245795,FALSE
"SLC15A4",437.794061440258,0.393510868564038,0.179816550106707,0.000786563722523798,0.18012309245795,FALSE
"ATHL1",889.124731412186,-0.432642286133582,0.200121603317289,0.000847481164972625,0.190411428537623,FALSE
"PLP2",1763.74430496377,0.29273742910119,0.134785443480004,0.000881467869734295,0.194379988755481,FALSE
"DARS",2198.7469838985,-0.222855403661987,0.101034857817862,0.000973290727982696,0.207598762310835,FALSE
"TSPAN32",1153.84201609281,0.356185444506901,0.169811014986231,0.000976279030014002,0.207598762310835,FALSE
"GOLGA2",196.326052122146,0.457948121189701,0.223215692178216,0.00101793612331774,0.212659357131012,FALSE
"ANKRD36B",1172.10500499885,0.323279961117799,0.158409854027141,0.00111225008728049,0.221272376915874,FALSE
"LETM2",23.2704848624038,1.12148745102682,0.573127002377686,0.00108629622473843,0.221272376915874,FALSE
"MUS81",424.58987062487,0.26900052288646,0.130478249988283,0.00113246852556905,0.221272376915874,FALSE
"SAMD12",46.5700814380043,-0.821031935281422,0.412327460606801,0.00113349134966983,0.221272376915874,FALSE
"PLAGL1",67.3257310295917,0.73737053950644,0.384323616231131,0.00123005524675123,0.236249965779252,FALSE
"ATP8B4",18.7180215489813,1.48673899775578,0.81690218552609,0.0012813418540473,0.242193949174528,FALSE
